날짜,평균풍속,최대풍속,순간최고풍속,기온평균,강수일강수,습도평균,미세먼지,초미세먼지,오존,이산화질소,일산화탄소,아황산가스
2016-10-09,2.1,4.8,6.7,12.4,0.0,48.4,20.0,9.0,0.029,0.012,0.4,0.002
2016-10-09,2.1,4.8,6.7,12.4,0.0,48.4,17.0,11.0,0.022000000000000002,0.018000000000000002,0.3,0.002
2016-10-09,2.1,4.8,6.7,12.4,0.0,48.4,17.0,5.0,0.029,0.011,0.3,0.004
2016-10-09,2.1,4.8,6.7,12.4,0.0,48.4,18.0,11.0,0.026000000000000002,0.013999999999999999,0.3,0.004
2016-10-09,2.1,4.8,6.7,12.4,0.0,48.4,19.0,9.0,0.022,0.012,0.2,0.003
2016-10-10,1.7,4.2,5.6,14.4,0.0,45.7,29.0,12.0,0.015,0.035,0.4,0.004
2016-10-10,1.7,4.2,5.6,14.4,0.0,45.7,26.0,13.0,0.014,0.032,0.3,0.003
2016-10-10,1.7,4.2,5.6,14.4,0.0,45.7,27.0,10.0,0.02,0.033,0.5,0.003
2016-10-10,1.7,4.2,5.6,14.4,0.0,45.7,,,,,,
2016-10-10,1.7,4.2,5.6,14.4,0.0,45.7,33.0,12.0,0.019,0.023,0.6,0.003
2016-10-10,1.7,4.2,5.6,14.4,0.0,45.7,30.0,13.0,0.012,0.03,0.4,0.003
2016-10-10,1.7,4.2,5.6,14.4,0.0,45.7,29.0,10.0,0.023,0.019,0.5,0.003
2016-10-10,1.7,4.2,5.6,14.4,0.0,45.7,29.0,13.0,0.017,0.028999999999999998,0.4,0.005
2016-10-10,1.7,4.2,5.6,14.4,0.0,45.7,24.0,5.0,0.018000000000000002,0.028,0.4,0.004
2016-10-10,1.7,4.2,5.6,14.4,0.0,45.7,25.0,11.0,,,,
2016-10-10,1.7,4.2,5.6,14.4,0.0,45.7,21.0,14.0,0.017,0.027000000000000003,0.4,0.003
2016-10-11,1.8,5.1,7.2,15.7,0.0,62.9,48.0,24.0,0.01,0.047,0.6,0.005
2016-10-11,1.8,5.1,7.2,15.7,0.0,62.9,44.0,23.0,0.008,0.049,0.4,0.004
2016-10-11,1.8,5.1,7.2,15.7,0.0,62.9,41.0,21.0,0.016,0.038,0.6,0.005
2016-10-11,1.8,5.1,7.2,15.7,0.0,62.9,47.0,22.0,0.012,0.046,0.5,0.005
2016-10-11,1.8,5.1,7.2,15.7,0.0,62.9,42.0,19.0,0.015,0.043,0.5,0.005
2016-10-11,1.8,5.1,7.2,15.7,0.0,62.9,45.0,17.0,0.018000000000000002,0.025,0.6,0.004
2016-10-11,1.8,5.1,7.2,15.7,0.0,62.9,43.0,22.0,0.015,0.049,0.7,0.004
2016-10-11,1.8,5.1,7.2,15.7,0.0,62.9,,,,,,
2016-10-11,1.8,5.1,7.2,15.7,0.0,62.9,44.0,25.0,,,,
2016-10-11,1.8,5.1,7.2,15.7,0.0,62.9,37.0,24.0,0.011000000000000001,0.042,0.5,0.004
2016-10-11,1.8,5.1,7.2,15.7,0.0,62.9,55.0,25.0,0.015,0.032,0.9,0.002
2016-10-12,1.5,6.7,7.9,16.6,0.0,61.5,55.0,30.0,0.017,0.031,0.5,0.006
2016-10-12,1.5,6.7,7.9,16.6,0.0,61.5,55.0,31.0,0.018000000000000002,0.027000000000000003,0.6,0.005
2016-10-12,1.5,6.7,7.9,16.6,0.0,61.5,,,,,,
2016-10-12,1.5,6.7,7.9,16.6,0.0,61.5,58.0,27.0,0.016,0.027999999999999997,0.5,0.004
2016-10-12,1.5,6.7,7.9,16.6,0.0,61.5,65.0,29.0,0.023,0.023,0.8,0.002
2016-10-12,1.5,6.7,7.9,16.6,0.0,61.5,44.0,31.0,0.019,0.027999999999999997,0.5,0.003
2016-10-12,1.5,6.7,7.9,16.6,0.0,61.5,59.0,23.0,0.026,0.018000000000000002,0.5,0.003
2016-10-12,1.5,6.7,7.9,16.6,0.0,61.5,55.0,30.0,0.021,0.032,0.6,0.003
2016-10-12,1.5,6.7,7.9,16.6,0.0,61.5,61.0,32.0,0.017,0.03,0.4,0.004
2016-10-12,1.5,6.7,7.9,16.6,0.0,61.5,55.0,31.0,0.027000000000000003,0.028,0.5,0.004
2016-10-12,1.5,6.7,7.9,16.6,0.0,61.5,50.0,31.0,,,,
2016-10-13,1.6,4.9,5.9,15.8,0.0,47.1,45.0,21.0,0.01,0.038,0.5,0.004
2016-10-13,1.6,4.9,5.9,15.8,0.0,47.1,47.0,21.0,0.011,0.042,0.4,0.004
2016-10-13,1.6,4.9,5.9,15.8,0.0,47.1,43.0,21.0,0.013999999999999999,0.042,0.5,0.006
2016-10-13,1.6,4.9,5.9,15.8,0.0,47.1,,,,,,
2016-10-13,1.6,4.9,5.9,15.8,0.0,47.1,41.0,20.0,0.013,0.042,0.5,0.005
2016-10-13,1.6,4.9,5.9,15.8,0.0,47.1,51.0,20.0,0.016,0.029,0.7,0.002
2016-10-13,1.6,4.9,5.9,15.8,0.0,47.1,37.0,21.0,,,,
2016-10-13,1.6,4.9,5.9,15.8,0.0,47.1,41.0,17.0,0.015,0.044,0.6,0.004
2016-10-13,1.6,4.9,5.9,15.8,0.0,47.1,33.0,21.0,0.013999999999999999,0.035,0.5,0.004
2016-10-13,1.6,4.9,5.9,15.8,0.0,47.1,40.0,16.0,0.019,0.023,0.5,0.003
2016-10-13,1.6,4.9,5.9,15.8,0.0,47.1,40.0,18.0,0.016,0.032,0.5,0.005
2016-10-14,1.3,3.4,4.4,17.0,0.0,63.9,60.0,42.0,0.009000000000000001,0.048,0.8,0.005
2016-10-14,1.3,3.4,4.4,17.0,0.0,63.9,,,,,,
2016-10-14,1.3,3.4,4.4,17.0,0.0,63.9,76.0,38.0,0.01,0.055999999999999994,1.0,0.005
2016-10-14,1.3,3.4,4.4,17.0,0.0,63.9,81.0,39.0,0.017,0.037000000000000005,1.0,0.002
2016-10-14,1.3,3.4,4.4,17.0,0.0,63.9,73.0,40.0,0.012,0.044000000000000004,0.7,0.005
2016-10-14,1.3,3.4,4.4,17.0,0.0,63.9,67.0,49.0,,,,
2016-10-14,1.3,3.4,4.4,17.0,0.0,63.9,75.0,33.0,0.018000000000000002,0.028,0.6,0.004
2016-10-14,1.3,3.4,4.4,17.0,0.0,63.9,67.0,39.0,0.014,0.057,0.8,0.004
2016-10-14,1.3,3.4,4.4,17.0,0.0,63.9,74.0,43.0,0.01,0.057999999999999996,0.7,0.006
2016-10-14,1.3,3.4,4.4,17.0,0.0,63.9,82.0,45.0,0.006,0.06,0.6,0.005
2016-10-14,1.3,3.4,4.4,17.0,0.0,63.9,68.0,44.0,0.012,0.056,0.7,0.005
2016-10-15,1.5,3.4,5.4,19.1,0.0,65.8,84.0,41.0,0.023,0.027000000000000003,0.6,0.004
2016-10-15,1.5,3.4,5.4,19.1,0.0,65.8,85.0,46.0,0.015,0.053,1.0,0.005
2016-10-15,1.5,3.4,5.4,19.1,0.0,65.8,,,,,,
2016-10-15,1.5,3.4,5.4,19.1,0.0,65.8,75.0,58.0,,,,
2016-10-15,1.5,3.4,5.4,19.1,0.0,65.8,85.0,49.0,0.015,0.043,0.7,0.004
2016-10-15,1.5,3.4,5.4,19.1,0.0,65.8,88.0,49.0,0.01,0.05,0.6,0.004
2016-10-15,1.5,3.4,5.4,19.1,0.0,65.8,83.0,50.0,0.012,0.055,0.7,0.006
2016-10-15,1.5,3.4,5.4,19.1,0.0,65.8,78.0,50.0,0.016,0.06,0.9,0.004
2016-10-15,1.5,3.4,5.4,19.1,0.0,65.8,75.0,54.0,0.019,0.047,0.7,0.005
2016-10-15,1.5,3.4,5.4,19.1,0.0,65.8,66.0,51.0,0.015,0.042,0.7,0.004
2016-10-15,1.5,3.4,5.4,19.1,0.0,65.8,93.0,48.0,0.017,0.039,1.0,0.002
2016-10-16,1.4,3.2,4.0,17.9,1.0,76.0,51.0,33.0,0.017,0.039,0.6,0.003
2016-10-16,1.4,3.2,4.0,17.9,1.0,76.0,56.0,36.0,0.006999999999999999,0.043,0.6,0.005
2016-10-16,1.4,3.2,4.0,17.9,1.0,76.0,56.0,29.0,0.018000000000000002,0.019,0.5,0.003
2016-10-16,1.4,3.2,4.0,17.9,1.0,76.0,44.0,36.0,0.012,0.031,0.6,0.004
2016-10-16,1.4,3.2,4.0,17.9,1.0,76.0,55.0,37.0,0.008,0.034,0.4,0.004
2016-10-16,1.4,3.2,4.0,17.9,1.0,76.0,52.0,39.0,,,,
2016-10-16,1.4,3.2,4.0,17.9,1.0,76.0,56.0,35.0,0.017,0.03,0.6,0.004
2016-10-16,1.4,3.2,4.0,17.9,1.0,76.0,65.0,36.0,0.017,0.028,0.8,0.002
2016-10-16,1.4,3.2,4.0,17.9,1.0,76.0,51.0,37.0,0.015,0.033,0.6,0.003
2016-10-16,1.4,3.2,4.0,17.9,1.0,76.0,64.0,38.0,0.011000000000000001,0.043,0.8,0.004
2016-10-16,1.4,3.2,4.0,17.9,1.0,76.0,,,,,,
2016-10-17,1.4,4.1,6.4,18.1,0.0,78.3,61.0,34.0,0.021,0.027000000000000003,0.7,0.002
2016-10-17,1.4,4.1,6.4,18.1,0.0,78.3,52.0,33.0,0.006,0.035,0.5,0.003
2016-10-17,1.4,4.1,6.4,18.1,0.0,78.3,51.0,31.0,0.019,0.038,0.7,0.003
2016-10-17,1.4,4.1,6.4,18.1,0.0,78.3,54.0,32.0,0.019,0.027000000000000003,0.6,0.004
2016-10-17,1.4,4.1,6.4,18.1,0.0,78.3,,,,,,
2016-10-17,1.4,4.1,6.4,18.1,0.0,78.3,53.0,26.0,0.026,0.019,0.5,0.003
2016-10-17,1.4,4.1,6.4,18.1,0.0,78.3,49.0,35.0,,,,
2016-10-17,1.4,4.1,6.4,18.1,0.0,78.3,57.0,33.0,0.016,0.035,0.7,0.004
2016-10-17,1.4,4.1,6.4,18.1,0.0,78.3,44.0,34.0,0.011000000000000001,0.033,0.6,0.004
2016-10-17,1.4,4.1,6.4,18.1,0.0,78.3,51.0,32.0,0.012,0.034,0.5,0.005
2016-10-17,1.4,4.1,6.4,18.1,0.0,78.3,48.0,32.0,0.018000000000000002,0.035,0.5,0.004
2016-10-18,1.3,3.4,4.8,17.5,0.0,75.3,61.0,27.0,0.01,0.045,0.8,0.005
2016-10-18,1.3,3.4,4.8,17.5,0.0,75.3,53.0,29.0,0.013,0.044,0.7,0.004
2016-10-18,1.3,3.4,4.8,17.5,0.0,75.3,55.0,28.0,0.012,0.048,0.7,0.003
2016-10-18,1.3,3.4,4.8,17.5,0.0,75.3,56.0,29.0,0.009000000000000001,0.045,0.7,0.005
2016-10-18,1.3,3.4,4.8,17.5,0.0,75.3,49.0,24.0,0.012,0.02,0.5,0.002
2016-10-18,1.3,3.4,4.8,17.5,0.0,75.3,45.0,31.0,0.013000000000000001,0.033,0.6,0.003
2016-10-18,1.3,3.4,4.8,17.5,0.0,75.3,57.0,28.0,0.012,0.033,0.6,0.004
2016-10-18,1.3,3.4,4.8,17.5,0.0,75.3,,,,,,
2016-10-18,1.3,3.4,4.8,17.5,0.0,75.3,53.0,33.0,,,,
2016-10-18,1.3,3.4,4.8,17.5,0.0,75.3,69.0,28.0,0.015,0.033,0.8,0.002
2016-10-18,1.3,3.4,4.8,17.5,0.0,75.3,57.0,30.0,0.01,0.038,0.8,0.003
2016-10-19,1.6,4.4,6.0,18.7,0.0,70.2,65.0,36.0,0.013,0.045,0.8,0.004
2016-10-19,1.6,4.4,6.0,18.7,0.0,70.2,54.0,40.0,0.016,0.046,0.7,0.005
2016-10-19,1.6,4.4,6.0,18.7,0.0,70.2,65.0,34.0,0.015,0.051,0.7,0.005
2016-10-19,1.6,4.4,6.0,18.7,0.0,70.2,63.0,37.0,0.021,0.05,0.7,0.006
2016-10-19,1.6,4.4,6.0,18.7,0.0,70.2,75.0,37.0,0.022,0.038,0.8,0.002
2016-10-19,1.6,4.4,6.0,18.7,0.0,70.2,,,,,,
2016-10-19,1.6,4.4,6.0,18.7,0.0,70.2,65.0,27.0,0.042,0.066,0.2,0.004
2016-10-19,1.6,4.4,6.0,18.7,0.0,70.2,77.0,37.0,0.02,0.057999999999999996,1.0,0.006
2016-10-19,1.6,4.4,6.0,18.7,0.0,70.2,61.0,41.0,,,,
2016-10-19,1.6,4.4,6.0,18.7,0.0,70.2,66.0,35.0,0.02,0.042,0.6,0.005
2016-10-19,1.6,4.4,6.0,18.7,0.0,70.2,64.0,37.0,0.019,0.057,0.8,0.004
2016-10-20,1.8,5.4,8.5,18.8,0.0,67.1,67.0,44.0,0.026,0.043,0.6,0.004
2016-10-20,1.8,5.4,8.5,18.8,0.0,67.1,76.0,36.0,0.027000000000000003,0.032,0.8,0.002
2016-10-20,1.8,5.4,8.5,18.8,0.0,67.1,63.0,32.0,0.024,0.032,0.6,0.004
2016-10-20,1.8,5.4,8.5,18.8,0.0,67.1,49.0,29.0,0.032,0.049,0.2,0.003
2016-10-20,1.8,5.4,8.5,18.8,0.0,67.1,66.0,37.0,0.003,0.047,1.0,0.004
2016-10-20,1.8,5.4,8.5,18.8,0.0,67.1,56.0,40.0,0.024,0.033,0.7,0.004
2016-10-20,1.8,5.4,8.5,18.8,0.0,67.1,59.0,34.0,0.023,0.055,0.7,0.004
2016-10-20,1.8,5.4,8.5,18.8,0.0,67.1,64.0,44.0,,,,
2016-10-20,1.8,5.4,8.5,18.8,0.0,67.1,,,,,,
2016-10-20,1.8,5.4,8.5,18.8,0.0,67.1,63.0,37.0,0.025,0.047,0.8,0.004
2016-10-20,1.8,5.4,8.5,18.8,0.0,67.1,66.0,38.0,0.017,0.044000000000000004,0.7,0.005
2016-10-21,2.3,5.2,7.0,18.4,0.0,62.7,26.0,10.0,0.025,0.024,0.4,0.003
2016-10-21,2.3,5.2,7.0,18.4,0.0,62.7,20.0,15.0,0.026000000000000002,0.016,0.4,0.003
2016-10-21,2.3,5.2,7.0,18.4,0.0,62.7,33.0,21.0,0.013,0.04,0.4,0.002
2016-10-21,2.3,5.2,7.0,18.4,0.0,62.7,22.0,10.0,0.019,0.026,0.3,0.002
2016-10-21,2.3,5.2,7.0,18.4,0.0,62.7,19.0,10.0,0.028,0.021,0.3,0.003
2016-10-21,2.3,5.2,7.0,18.4,0.0,62.7,21.0,10.0,0.025,0.03,0.4,0.004
2016-10-21,2.3,5.2,7.0,18.4,0.0,62.7,23.0,11.0,0.016,0.023,0.4,0.004
2016-10-21,2.3,5.2,7.0,18.4,0.0,62.7,27.0,14.0,0.028,0.017,0.5,0.002
2016-10-21,2.3,5.2,7.0,18.4,0.0,62.7,20.0,7.0,0.026,0.021,0.4,0.003
2016-10-21,2.3,5.2,7.0,18.4,0.0,62.7,26.0,11.0,0.025,0.018000000000000002,0.4,0.004
2016-10-21,2.3,5.2,7.0,18.4,0.0,62.7,34.0,12.0,0.016,0.028,0.4,0.004
2016-10-22,1.8,3.8,4.8,18.8,0.0,63.1,30.0,15.0,0.015,0.026000000000000002,0.5,0.004
2016-10-22,1.8,3.8,4.8,18.8,0.0,63.1,36.0,18.0,0.023,0.021,0.5,0.002
2016-10-22,1.8,3.8,4.8,18.8,0.0,63.1,31.0,15.0,0.025,0.02,0.4,0.004
2016-10-22,1.8,3.8,4.8,18.8,0.0,63.1,27.0,17.0,0.021,0.028,0.3,0.002
2016-10-22,1.8,3.8,4.8,18.8,0.0,63.1,31.0,16.0,0.019,0.018000000000000002,0.4,0.003
2016-10-22,1.8,3.8,4.8,18.8,0.0,63.1,25.0,18.0,0.019,0.024,0.4,0.003
2016-10-22,1.8,3.8,4.8,18.8,0.0,63.1,27.0,13.0,0.025,0.024,0.4,0.003
2016-10-22,1.8,3.8,4.8,18.8,0.0,63.1,26.0,12.0,0.024,0.032,0.4,0.004
2016-10-22,1.8,3.8,4.8,18.8,0.0,63.1,24.0,13.0,0.027000000000000003,0.016,0.4,0.004
2016-10-22,1.8,3.8,4.8,18.8,0.0,63.1,27.0,15.0,0.022,0.022,0.3,0.002
2016-10-22,1.8,3.8,4.8,18.8,0.0,63.1,30.0,13.0,0.024,0.026,0.5,0.003
2016-10-23,3.2,8.3,12.1,14.5,2.0,68.1,8.0,6.0,0.03,0.012,0.4,0.004
2016-10-23,3.2,8.3,12.1,14.5,2.0,68.1,12.0,5.0,0.016,0.018000000000000002,0.4,0.004
2016-10-23,3.2,8.3,12.1,14.5,2.0,68.1,13.0,6.0,0.03,0.011,0.4,0.002
2016-10-23,3.2,8.3,12.1,14.5,2.0,68.1,12.0,7.0,0.022,0.019,0.2,0.002
2016-10-23,3.2,8.3,12.1,14.5,2.0,68.1,10.0,6.0,0.027000000000000003,0.011000000000000001,0.3,0.004
2016-10-23,3.2,8.3,12.1,14.5,2.0,68.1,10.0,2.0,0.028,0.013,0.3,0.003
2016-10-23,3.2,8.3,12.1,14.5,2.0,68.1,11.0,6.0,0.023,0.01,0.3,0.003
2016-10-23,3.2,8.3,12.1,14.5,2.0,68.1,10.0,3.0,0.026,0.011,0.2,0.002
2016-10-23,3.2,8.3,12.1,14.5,2.0,68.1,11.0,5.0,0.026000000000000002,0.02,0.3,0.003
2016-10-23,3.2,8.3,12.1,14.5,2.0,68.1,15.0,4.0,0.027000000000000003,0.014,0.4,0.003
2016-10-23,3.2,8.3,12.1,14.5,2.0,68.1,10.0,8.0,0.026000000000000002,0.01,0.3,0.002
2016-10-24,2.0,4.3,6.3,15.0,0.0,59.9,19.0,5.0,0.02,0.026,0.4,0.003
2016-10-24,2.0,4.3,6.3,15.0,0.0,59.9,16.0,8.0,0.014,0.023,0.4,0.003
2016-10-24,2.0,4.3,6.3,15.0,0.0,59.9,17.0,7.0,0.016,0.025,0.3,0.004
2016-10-24,2.0,4.3,6.3,15.0,0.0,59.9,17.0,5.0,0.016,0.023,0.3,0.002
2016-10-24,2.0,4.3,6.3,15.0,0.0,59.9,20.0,9.0,0.02,0.019,0.5,0.002
2016-10-24,2.0,4.3,6.3,15.0,0.0,59.9,19.0,8.0,0.013000000000000001,0.027000000000000003,0.4,0.004
2016-10-24,2.0,4.3,6.3,15.0,0.0,59.9,14.0,7.0,0.022,0.017,0.4,0.004
2016-10-24,2.0,4.3,6.3,15.0,0.0,59.9,18.0,11.0,0.014,0.03,0.3,0.002
2016-10-24,2.0,4.3,6.3,15.0,0.0,59.9,14.0,6.0,0.017,0.031,0.4,0.003
2016-10-24,2.0,4.3,6.3,15.0,0.0,59.9,15.0,10.0,0.02,0.02,0.3,0.003
2016-10-24,2.0,4.3,6.3,15.0,0.0,59.9,16.0,3.0,0.023,0.021,0.4,0.004
2016-10-25,1.7,4.7,6.3,14.7,39.0,85.2,17.0,9.0,0.008,0.034,0.6,0.004
2016-10-25,1.7,4.7,6.3,14.7,39.0,85.2,16.0,8.0,0.013999999999999999,0.033,0.5,0.003
2016-10-25,1.7,4.7,6.3,14.7,39.0,85.2,22.0,12.0,0.015,0.022,0.7,0.002
2016-10-25,1.7,4.7,6.3,14.7,39.0,85.2,14.0,11.0,0.012,0.024,0.4,0.003
2016-10-25,1.7,4.7,6.3,14.7,39.0,85.2,15.0,7.0,0.017,0.019,0.4,0.004
2016-10-25,1.7,4.7,6.3,14.7,39.0,85.2,16.0,10.0,0.013000000000000001,0.022000000000000002,0.4,0.004
2016-10-25,1.7,4.7,6.3,14.7,39.0,85.2,19.0,7.0,0.014,0.03,0.5,0.003
2016-10-25,1.7,4.7,6.3,14.7,39.0,85.2,16.0,5.0,0.013,0.029,0.5,0.004
2016-10-25,1.7,4.7,6.3,14.7,39.0,85.2,14.0,9.0,0.013,0.031,0.4,0.002
2016-10-25,1.7,4.7,6.3,14.7,39.0,85.2,16.0,8.0,0.014,0.025,0.4,0.002
2016-10-25,1.7,4.7,6.3,14.7,39.0,85.2,15.0,9.0,0.009000000000000001,0.026,0.8,0.003
2016-10-26,1.2,3.0,3.7,13.9,0.0,86.0,45.0,18.0,0.012,0.022,0.6,0.005
2016-10-26,1.2,3.0,3.7,13.9,0.0,86.0,41.0,21.0,0.009000000000000001,0.042,0.8,0.004
2016-10-26,1.2,3.0,3.7,13.9,0.0,86.0,53.0,26.0,0.01,0.027000000000000003,0.9,0.002
2016-10-26,1.2,3.0,3.7,13.9,0.0,86.0,38.0,19.0,0.006,0.037000000000000005,0.7,0.004
2016-10-26,1.2,3.0,3.7,13.9,0.0,86.0,41.0,22.0,0.004,0.029,1.2,0.004
2016-10-26,1.2,3.0,3.7,13.9,0.0,86.0,37.0,23.0,0.006,0.038,0.7,0.003
2016-10-26,1.2,3.0,3.7,13.9,0.0,86.0,43.0,23.0,0.008,0.026000000000000002,0.7,0.004
2016-10-26,1.2,3.0,3.7,13.9,0.0,86.0,42.0,21.0,0.005,0.039,0.9,0.005
2016-10-26,1.2,3.0,3.7,13.9,0.0,86.0,40.0,24.0,0.006,0.032,0.8,0.003
2016-10-26,1.2,3.0,3.7,13.9,0.0,86.0,34.0,24.0,0.004,0.031,0.8,0.003
2016-10-26,1.2,3.0,3.7,13.9,0.0,86.0,43.0,21.0,0.006999999999999999,0.039,0.8,0.003
2016-10-27,1.6,4.3,5.2,15.1,0.0,72.0,46.0,22.0,0.006999999999999999,0.035,0.7,0.005
2016-10-27,1.6,4.3,5.2,15.1,0.0,72.0,45.0,21.0,0.008,0.036000000000000004,0.7,0.003
2016-10-27,1.6,4.3,5.2,15.1,0.0,72.0,41.0,23.0,0.01,0.026000000000000002,0.6,0.004
2016-10-27,1.6,4.3,5.2,15.1,0.0,72.0,47.0,24.0,0.006,0.019,0.9,0.004
2016-10-27,1.6,4.3,5.2,15.1,0.0,72.0,39.0,20.0,0.008,0.039,0.7,0.003
2016-10-27,1.6,4.3,5.2,15.1,0.0,72.0,37.0,25.0,0.009000000000000001,0.027000000000000003,0.6,0.003
2016-10-27,1.6,4.3,5.2,15.1,0.0,72.0,44.0,24.0,0.009000000000000001,0.032,0.6,0.003
2016-10-27,1.6,4.3,5.2,15.1,0.0,72.0,52.0,25.0,0.013,0.024,0.7,0.002
2016-10-27,1.6,4.3,5.2,15.1,0.0,72.0,44.0,28.0,0.006,0.04,0.6,0.003
2016-10-27,1.6,4.3,5.2,15.1,0.0,72.0,46.0,16.0,0.011,0.022,0.5,0.005
2016-10-27,1.6,4.3,5.2,15.1,0.0,72.0,42.0,21.0,0.01,0.032,0.6,0.004
2016-10-28,1.7,4.4,6.7,16.0,0.0,65.8,33.0,13.0,0.019,0.026,0.4,0.004
2016-10-28,1.7,4.4,6.7,16.0,0.0,65.8,39.0,17.0,0.013999999999999999,0.028999999999999998,0.6,0.004
2016-10-28,1.7,4.4,6.7,16.0,0.0,65.8,40.0,13.0,0.024,0.018000000000000002,0.4,0.005
2016-10-28,1.7,4.4,6.7,16.0,0.0,65.8,39.0,19.0,0.015,0.025,0.4,0.004
2016-10-28,1.7,4.4,6.7,16.0,0.0,65.8,39.0,17.0,0.015,0.014,0.5,0.004
2016-10-28,1.7,4.4,6.7,16.0,0.0,65.8,35.0,17.0,0.017,0.025,0.4,0.002
2016-10-28,1.7,4.4,6.7,16.0,0.0,65.8,46.0,19.0,0.019,0.022,0.5,0.002
2016-10-28,1.7,4.4,6.7,16.0,0.0,65.8,36.0,20.0,0.017,0.03,0.4,0.002
2016-10-28,1.7,4.4,6.7,16.0,0.0,65.8,38.0,15.0,0.016,0.032,0.5,0.003
2016-10-28,1.7,4.4,6.7,16.0,0.0,65.8,33.0,21.0,0.013000000000000001,0.027999999999999997,0.4,0.003
2016-10-28,1.7,4.4,6.7,16.0,0.0,65.8,32.0,14.0,0.017,0.033,0.5,0.003
2016-10-29,1.9,5.9,7.8,10.0,0.0,44.2,34.0,13.0,0.025,0.02,0.4,0.004
2016-10-29,1.9,5.9,7.8,10.0,0.0,44.2,40.0,13.0,0.025,0.015,0.4,0.005
2016-10-29,1.9,5.9,7.8,10.0,0.0,44.2,31.0,14.0,0.025,0.02,0.4,0.003
2016-10-29,1.9,5.9,7.8,10.0,0.0,44.2,36.0,21.0,0.022,0.02,0.3,0.003
2016-10-29,1.9,5.9,7.8,10.0,0.0,44.2,33.0,14.0,0.018000000000000002,0.022000000000000002,0.4,0.004
2016-10-29,1.9,5.9,7.8,10.0,0.0,44.2,31.0,19.0,0.016,0.025,0.3,0.003
2016-10-29,1.9,5.9,7.8,10.0,0.0,44.2,40.0,17.0,0.02,0.012,0.4,0.003
2016-10-29,1.9,5.9,7.8,10.0,0.0,44.2,42.0,17.0,0.022,0.017,0.4,0.002
2016-10-29,1.9,5.9,7.8,10.0,0.0,44.2,35.0,13.0,0.022,0.023,0.4,0.003
2016-10-29,1.9,5.9,7.8,10.0,0.0,44.2,32.0,15.0,0.023,0.016,0.3,0.003
2016-10-29,1.9,5.9,7.8,10.0,0.0,44.2,38.0,18.0,0.019,0.019,0.3,0.005
2016-10-30,1.3,3.4,4.4,8.6,0.0,34.4,29.0,10.0,0.019,0.019,0.5,0.005
2016-10-30,1.3,3.4,4.4,8.6,0.0,34.4,25.0,16.0,0.013,0.032,0.3,0.003
2016-10-30,1.3,3.4,4.4,8.6,0.0,34.4,25.0,8.0,0.016,0.031,0.4,0.003
2016-10-30,1.3,3.4,4.4,8.6,0.0,34.4,28.0,11.0,0.011,0.017,0.5,0.004
2016-10-30,1.3,3.4,4.4,8.6,0.0,34.4,30.0,13.0,0.017,0.021,0.5,0.002
2016-10-30,1.3,3.4,4.4,8.6,0.0,34.4,23.0,11.0,0.016,0.032,0.4,0.003
2016-10-30,1.3,3.4,4.4,8.6,0.0,34.4,23.0,10.0,0.014,0.026,0.3,0.003
2016-10-30,1.3,3.4,4.4,8.6,0.0,34.4,21.0,14.0,0.013000000000000001,0.027000000000000003,0.2,0.003
2016-10-30,1.3,3.4,4.4,8.6,0.0,34.4,25.0,8.0,0.015,0.03,0.4,0.004
2016-10-30,1.3,3.4,4.4,8.6,0.0,34.4,26.0,13.0,0.013000000000000001,0.024,0.4,0.005
2016-10-30,1.3,3.4,4.4,8.6,0.0,34.4,26.0,11.0,0.013000000000000001,0.032,0.5,0.004
2016-10-31,1.8,5.6,7.5,7.3,0.0,59.1,32.0,15.0,0.008,0.02,0.6,0.004
2016-10-31,1.8,5.6,7.5,7.3,0.0,59.1,30.0,15.0,0.008,0.039,0.5,0.004
2016-10-31,1.8,5.6,7.5,7.3,0.0,59.1,31.0,12.0,0.011,0.024,0.6,0.005
2016-10-31,1.8,5.6,7.5,7.3,0.0,59.1,30.0,14.0,0.011,0.035,0.5,0.005
2016-10-31,1.8,5.6,7.5,7.3,0.0,59.1,27.0,20.0,0.006,0.034,0.5,0.004
2016-10-31,1.8,5.6,7.5,7.3,0.0,59.1,29.0,12.0,0.009000000000000001,0.038,0.6,0.004
2016-10-31,1.8,5.6,7.5,7.3,0.0,59.1,32.0,13.0,0.006999999999999999,0.028999999999999998,0.5,0.005
2016-10-31,1.8,5.6,7.5,7.3,0.0,59.1,29.0,17.0,0.004,0.04,0.5,0.003
2016-10-31,1.8,5.6,7.5,7.3,0.0,59.1,33.0,15.0,0.012,0.024,0.7,0.002
2016-10-31,1.8,5.6,7.5,7.3,0.0,59.1,29.0,19.0,0.008,0.036000000000000004,0.4,0.003
2016-10-31,1.8,5.6,7.5,7.3,0.0,59.1,29.0,13.0,0.008,0.037000000000000005,0.6,0.004
2016-11-01,1.9,5.0,7.5,3.3,0.0,43.0,23.0,7.0,0.021,0.021,0.4,0.003
2016-11-01,1.9,5.0,7.5,3.3,0.0,43.0,26.0,12.0,0.021,0.022,0.3,0.002
2016-11-01,1.9,5.0,7.5,3.3,0.0,43.0,28.0,12.0,0.02,0.017,0.4,0.002
2016-11-01,1.9,5.0,7.5,3.3,0.0,43.0,23.0,9.0,0.017,0.02,0.4,0.004
