날짜,미세먼지PM-10(㎍/㎥),초미세먼지PM-25(㎍/㎥),오존O3(ppm),이산화질소NO2(ppm),일산화탄소CO(ppm),아황산가스SO2(ppm)
2017-01-11,25,10,0.019,0.03,0.5,0.005
2017-01-12,31,17,0.02,0.032,0.5,0.005
2017-01-13,28,11,0.026,0.02,0.4,0.004
2017-01-14,43,9,0.029,0.013,0.4,0.004
2017-01-15,26,12,0.021,0.023,0.5,0.004
2017-01-16,45,28,0.01,0.042,0.8,0.005
2017-01-17,66,54,0.005,0.06,1,0.007
2017-01-18,102,94,0.005,0.07,1.3,0.007
2017-01-19,106,92,0.007,0.059,1.1,0.006
2017-01-20,55,44,0.021,0.035,0.7,0.003
2017-01-21,54,46,0.008,0.047,0.8,0.004
2017-01-22,72,27,0.033,0.014,0.5,0.006
2017-01-23,46,39,0.025,0.027,0.6,0.005
2017-01-24,40,34,0.012,0.047,0.7,0.005
2017-01-25,50,42,0.008,0.056,0.9,0.005
2017-01-26,64,58,0.009,0.058,0.9,0.007
2017-01-27,108,18,0.03,0.018,0.4,0.003
2017-01-28,31,10,0.015,0.031,0.5,0.004
2017-01-29,25,14,0.008,0.038,0.6,0.004
2017-01-30,48,39,0.031,0.018,0.5,0.004
2017-01-31,33,22,0.01,0.042,0.6,0.005
2017-02-01,35,21,0.018,0.035,0.6,0.006
2017-02-02,33,17,0.017,0.039,0.6,0.006
2017-02-03,64,50,0.02,0.049,0.8,0.004
2017-02-04,97,87,0.007,0.061,0.9,0.005
2017-02-05,67,62,0.022,0.037,0.8,0.004
2017-02-06,40,30,0.033,0.023,0.4,0.005
2017-02-07,40,27,0.01,0.046,0.6,0.005
2017-02-08,56,39,0.009,0.049,0.8,0.006
2017-02-09,48,17,0.032,0.017,0.4,0.005
2017-02-10,32,17,0.034,0.013,0.4,0.004
2017-02-11,28,16,0.029,0.019,0.5,0.004
2017-02-12,31,20,0.02,0.034,0.6,0.004
2017-02-13,44,34,0.008,0.053,0.8,0.005
2017-02-14,51,37,0.016,0.049,0.7,0.006
2017-02-15,66,54,0.007,0.068,1,0.01
2017-02-16,70,56,0.012,0.061,1,0.007
2017-02-17,43,15,0.033,0.02,0.5,0.003
2017-02-18,31,15,0.032,0.023,0.5,0.005
2017-02-19,44,28,0.022,0.037,0.6,0.004
2017-02-20,42,20,0.034,0.02,0.4,0.004
2017-02-21,40,28,0.017,0.041,0.6,0.006
2017-02-22,38,29,0.01,0.044,0.7,0.005
2017-02-23,35,21,0.04,0.017,0.5,0.004
2017-02-24,28,16,0.041,0.028,0.5,0.006
2017-02-25,45,33,0.032,0.037,0.8,0.005
2017-02-26,48,38,0.037,0.029,0.7,0.004
2017-02-27,37,24,0.025,0.038,0.6,0.004
2017-02-28,46,33,0.026,0.047,0.7,0.005
2017-03-01,63,53,0.006,0.044,0.7,0.006
2017-03-02,35,21,,0.022,0.5,0.004
2017-03-03,43,24,0.017,0.037,0.6,0.005
2017-03-04,57,42,0.008,0.045,0.7,0.006
2017-03-05,72,60,0.02,0.041,0.8,0.004
2017-03-06,36,27,,0.014,0.4,0.004
2017-03-07,32,20,0.043,0.014,0.5,0.004
2017-03-08,41,18,0.037,0.021,0.5,0.005
2017-03-09,44,19,0.036,0.027,0.5,0.006
2017-03-10,42,25,0.029,0.037,0.6,0.005
2017-03-11,62,45,0.019,0.057,0.7,0.006
2017-03-12,90,76,0.031,0.054,0.8,0.006
2017-03-13,56,44,0.044,0.024,0.6,0.004
2017-03-14,45,28,0.039,0.025,0.4,0.004
2017-03-15,38,22,0.028,0.034,0.5,0.004
2017-03-16,61,46,0.026,0.05,0.6,0.005
2017-03-17,73,60,0.025,0.057,0.7,0.005
2017-03-18,67,53,0.031,0.055,0.8,0.006
2017-03-19,68,57,0.034,0.044,0.7,0.004
2017-03-20,88,71,0.011,0.061,0.7,0.006
2017-03-21,99,80,0.034,0.036,0.6,0.006
2017-03-22,48,31,0.036,0.034,0.5,0.005
2017-03-23,68,47,0.029,0.047,0.7,0.006
2017-03-24,49,36,0.033,0.034,0.5,0.004
2017-03-25,61,47,0.026,0.043,0.6,0.005
2017-03-26,59,47,0.039,0.032,0.5,0.005
2017-03-27,66,60,0.041,0.032,0.8,0.004
2017-03-28,78,67,0.023,0.042,0.7,0.005
2017-03-29,58,47,0.043,0.034,0.6,0.003
2017-03-30,66,49,0.026,0.051,0.6,0.005
2017-03-31,43,29,0.03,0.033,0.5,0.005
2017-04-01,18,11,0.043,0.02,0.4,0.004
2017-04-02,40,31,0.046,0.025,0.5,0.005
2017-04-03,78,63,0.038,0.047,0.7,0.004
2017-04-04,71,53,0.039,0.049,0.6,0.006
2017-04-05,49,34,0.028,0.045,0.5,0.005
2017-04-06,23,14,0.032,0.027,0.4,0.004
2017-04-07,48,33,0.025,0.04,0.6,0.004
